,Content ID,Content Type,Category,Type,Datetime,Sentiment,Score
6707,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,interested,2020-08-21 14:31:56,positive,30
6708,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,peeking,2020-10-05 15:04:01,neutral,35
6709,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,peeking,2020-07-18 23:38:51,neutral,35
6710,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,hate,2020-08-30 21:38:49,negative,5
6711,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,super love,2020-09-17 08:48:19,positive,75
6712,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,super love,2020-07-11 18:21:19,positive,75
6713,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,super love,2020-07-11 20:21:26,positive,75
6714,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,intrigued,2021-01-08 01:50:33,positive,45
6715,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,intrigued,2020-07-21 11:11:06,positive,45
6716,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,heart,2021-02-23 09:52:50,positive,60
6717,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,want,2021-03-18 21:54:02,positive,70
6718,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,want,2021-05-13 20:31:35,positive,70
6719,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,Animals,want,2021-06-14 22:04:39,positive,70
6720,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,disgust,2020-09-04 23:32:11,negative,0
6721,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,scared,2020-10-13 15:00:58,negative,15
6722,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,scared,2020-10-22 20:31:16,negative,15
6723,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,interested,2020-12-10 21:56:00,positive,30
6724,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,interested,2021-03-21 15:45:37,positive,30
6725,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,interested,2020-07-26 22:00:18,positive,30
6726,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,peeking,2020-10-05 17:05:39,neutral,35
6727,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,peeking,2020-12-05 09:08:46,neutral,35
6728,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,peeking,2020-07-26 04:29:16,neutral,35
6729,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,cherish,2020-11-24 19:42:14,positive,70
6730,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,hate,2021-06-13 06:09:35,negative,5
6731,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,hate,2021-02-13 08:43:27,negative,5
6732,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,love,2021-01-07 21:54:11,positive,65
6733,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,indifferent,2020-11-02 00:56:29,neutral,20
6734,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,intrigued,2021-01-01 01:27:01,positive,45
6735,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,intrigued,2021-03-30 23:22:26,positive,45
6736,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,intrigued,2020-07-23 12:41:38,positive,45
6737,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,worried,2021-03-13 07:25:17,negative,12
6738,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,like,2021-01-21 21:18:42,positive,50
6739,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,like,2021-06-02 18:58:51,positive,50
6740,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,heart,2020-08-14 02:22:14,positive,60
6741,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,heart,2021-04-24 07:04:01,positive,60
6742,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,want,2020-09-29 07:25:14,positive,70
6743,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,want,2021-04-20 12:48:14,positive,70
6744,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,want,2021-03-17 19:28:07,positive,70
6745,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,adore,2020-11-21 08:10:52,positive,72
6746,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,adore,2021-06-10 14:11:45,positive,72
6747,2240bbde-db67-4d73-b885-f0117b4b2080,video,Food,adore,2021-01-14 19:28:43,positive,72
6748,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,disgust,2020-09-15 10:38:02,negative,0
6749,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,dislike,2021-04-19 23:56:08,negative,10
6750,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,dislike,2021-05-18 14:59:39,negative,10
6751,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,dislike,2020-09-26 20:23:18,negative,10
6752,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,dislike,2020-12-31 18:23:17,negative,10
6753,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,dislike,2021-05-01 06:21:44,negative,10
6754,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,dislike,2021-06-02 07:52:33,negative,10
6755,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,dislike,2020-07-29 17:56:56,negative,10
6756,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,scared,2021-03-19 07:09:53,negative,15
6757,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,interested,2021-02-21 22:08:46,positive,30
6758,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,interested,2020-11-09 23:13:41,positive,30
6759,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,interested,2021-05-08 06:13:45,positive,30
6760,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,peeking,2021-05-15 15:11:26,neutral,35
6761,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,cherish,2021-05-28 18:04:41,positive,70
6762,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,cherish,2020-06-25 15:00:50,positive,70
6763,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,hate,2021-03-27 03:16:34,negative,5
6764,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,hate,2021-04-22 01:00:24,negative,5
6765,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,hate,2021-01-21 02:01:01,negative,5
6766,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,hate,2021-02-15 14:21:32,negative,5
6767,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,love,2020-11-14 20:04:44,positive,65
6768,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,love,2020-06-21 21:46:25,positive,65
6769,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,love,2021-03-18 02:05:11,positive,65
6770,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,love,2021-02-26 06:45:12,positive,65
6771,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,indifferent,2021-06-11 23:12:36,neutral,20
6772,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,indifferent,2021-06-05 23:16:44,neutral,20
6773,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,indifferent,2020-11-21 01:41:13,neutral,20
6774,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,super love,2020-12-15 11:03:25,positive,75
6775,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,super love,2020-08-23 07:28:13,positive,75
6776,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,intrigued,2021-03-12 07:55:21,positive,45
6777,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,worried,2021-02-19 18:32:46,negative,12
6778,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,like,2020-12-18 07:15:41,positive,50
6779,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,like,2020-10-25 10:02:43,positive,50
6780,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,like,2020-06-27 06:46:50,positive,50
6781,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,heart,2020-08-30 19:26:00,positive,60
6782,8338222c-c31f-40f3-883c-44125f36bae8,video,Education,want,2021-03-24 17:42:18,positive,70
6783,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,disgust,2021-06-03 18:43:34,negative,0
6784,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,disgust,2021-04-10 03:14:36,negative,0
6785,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,disgust,2021-02-10 02:33:01,negative,0
6786,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,disgust,2020-11-04 19:08:04,negative,0
6787,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,dislike,2021-06-12 23:35:39,negative,10
6788,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,scared,2020-06-24 06:25:18,negative,15
6789,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,scared,2021-03-16 20:01:07,negative,15
6790,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,scared,2020-09-18 05:35:34,negative,15
6791,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,scared,2021-03-16 15:44:44,negative,15
6792,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,scared,2021-03-22 09:22:21,negative,15
6793,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,scared,2020-12-17 12:02:56,negative,15
6794,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,interested,2020-08-07 04:01:25,positive,30
6795,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,interested,2021-02-07 12:44:52,positive,30
6796,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,interested,2021-02-23 03:18:15,positive,30
6797,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,interested,2021-01-08 12:29:44,positive,30
6798,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,peeking,2020-07-02 02:54:00,neutral,35
6799,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,cherish,2020-09-23 04:51:09,positive,70
6800,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,cherish,2021-06-10 19:12:30,positive,70
6801,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,hate,2020-07-05 04:21:19,negative,5
6802,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,indifferent,2021-04-21 01:10:19,neutral,20
6803,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,indifferent,2021-04-20 04:25:45,neutral,20
6804,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,indifferent,2021-02-09 14:53:08,neutral,20
6805,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,indifferent,2021-02-12 02:42:37,neutral,20
6806,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,super love,2021-04-10 09:23:42,positive,75
6807,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,super love,2020-08-27 17:38:23,positive,75
6808,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,super love,2020-09-21 14:53:09,positive,75
6809,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,super love,2020-08-16 06:25:57,positive,75
6810,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,intrigued,2021-03-06 09:50:42,positive,45
6811,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,intrigued,2021-04-30 10:40:44,positive,45
6812,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,intrigued,2021-05-15 02:03:48,positive,45
6813,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,worried,2020-10-28 02:50:09,negative,12
6814,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,worried,2020-12-15 05:27:51,negative,12
6815,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,worried,2020-07-19 16:36:16,negative,12
6816,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,like,2020-07-31 00:06:10,positive,50
6817,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,like,2020-10-13 12:18:21,positive,50
6818,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,like,2020-08-20 10:30:52,positive,50
6819,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,heart,2020-11-04 16:30:53,positive,60
6820,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,heart,2021-05-24 17:24:12,positive,60
6821,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,want,2020-08-06 10:31:09,positive,70
6822,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,adore,2020-08-15 15:27:53,positive,72
6823,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,adore,2021-01-17 01:40:43,positive,72
6824,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,adore,2021-01-11 03:34:53,positive,72
6825,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,Animals,adore,2020-08-24 14:58:10,positive,72
6826,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,dislike,2021-02-17 13:59:18,negative,10
6827,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,scared,2020-11-16 08:47:18,negative,15
6828,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,scared,2021-01-14 00:32:48,negative,15
6829,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,interested,2020-12-22 22:04:29,positive,30
6830,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,peeking,2020-12-28 07:20:06,neutral,35
6831,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,cherish,2021-05-06 23:10:56,positive,70
6832,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,hate,2021-01-06 22:14:59,negative,5
6833,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,hate,2020-10-04 20:05:44,negative,5
6834,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,hate,2021-03-03 03:35:29,negative,5
6835,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,hate,2020-08-18 05:26:08,negative,5
6836,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,hate,2020-11-22 11:52:14,negative,5
6837,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,love,2020-07-06 06:06:02,positive,65
6838,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,love,2020-11-17 04:28:08,positive,65
6839,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,indifferent,2021-02-17 20:47:53,neutral,20
6840,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,intrigued,2021-01-05 06:02:35,positive,45
6841,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,intrigued,2020-09-08 09:17:19,positive,45
6842,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,worried,2021-05-16 10:46:49,negative,12
6843,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,like,2021-03-14 17:58:22,positive,50
6844,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,heart,2020-07-15 03:35:44,positive,60
6845,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,heart,2021-03-17 01:23:13,positive,60
6846,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,want,2021-01-20 08:55:54,positive,70
6847,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,want,2021-06-18 05:29:26,positive,70
6848,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,adore,2020-07-14 01:18:14,positive,72
6849,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,adore,2021-01-04 12:58:20,positive,72
6850,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,audio,Fitness,adore,2020-07-16 03:49:54,positive,72
6851,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,dislike,2020-11-21 23:42:31,negative,10
6852,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,interested,2020-08-10 10:51:52,positive,30
6853,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,interested,2021-03-10 10:49:34,positive,30
6854,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,hate,2021-05-21 03:17:32,negative,5
6855,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,love,2020-11-04 15:36:41,positive,65
6856,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,love,2021-05-16 06:38:40,positive,65
6857,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,indifferent,2020-09-03 06:52:54,neutral,20
6858,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,indifferent,2020-06-28 09:40:26,neutral,20
6859,b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,Culture,indifferent,2020-10-13 18:20:45,neutral,20
6860,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,disgust,2020-09-30 08:32:55,negative,0
6861,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,disgust,2021-03-31 01:04:47,negative,0
6862,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,dislike,2021-05-25 14:23:03,negative,10
6863,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,dislike,2020-10-25 22:27:59,negative,10
6864,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,dislike,2021-01-07 05:09:13,negative,10
6865,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,scared,2021-03-01 06:04:27,negative,15
6866,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,scared,2020-11-21 02:01:09,negative,15
6867,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,interested,2021-06-03 13:38:00,positive,30
6868,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,cherish,2021-05-25 09:55:20,positive,70
6869,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,hate,2021-01-19 18:37:20,negative,5
6870,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,super love,2020-07-24 13:56:16,positive,75
6871,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,super love,2021-05-02 04:53:41,positive,75
6872,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,intrigued,2021-04-03 16:16:17,positive,45
6873,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,worried,2021-05-13 07:06:35,negative,12
6874,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,worried,2020-07-17 13:51:25,negative,12
6875,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,heart,2020-07-28 06:06:18,positive,60
6876,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,heart,2021-02-08 21:37:31,positive,60
6877,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,want,2020-06-25 16:17:43,positive,70
6878,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,want,2020-07-17 14:36:22,positive,70
6879,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,want,2020-07-17 23:40:27,positive,70
6880,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,adore,2021-05-10 05:36:57,positive,72
6881,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,Animals,adore,2020-09-15 23:40:19,positive,72
6882,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,disgust,2020-11-17 08:52:32,negative,0
6883,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,dislike,2020-08-06 04:53:23,negative,10
6884,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,dislike,2021-06-01 18:00:40,negative,10
6885,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,scared,2021-04-08 08:12:11,negative,15
6886,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,scared,2020-12-19 19:05:23,negative,15
6887,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,scared,2020-10-05 11:23:49,negative,15
6888,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,interested,2020-07-30 16:38:21,positive,30
6889,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,peeking,2020-10-23 22:58:28,neutral,35
6890,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,cherish,2021-03-25 20:15:13,positive,70
6891,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,hate,2020-07-12 17:02:56,negative,5
6892,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,love,2021-02-19 17:59:33,positive,65
6893,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,indifferent,2021-05-02 19:35:50,neutral,20
6894,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,super love,2020-07-08 02:25:24,positive,75
6895,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,intrigued,2021-01-31 07:28:06,positive,45
6896,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,worried,2020-09-15 04:17:32,negative,12
6897,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,worried,2021-05-05 23:04:58,negative,12
6898,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,like,2020-09-02 17:04:56,positive,50
6899,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,heart,2021-05-14 18:21:02,positive,60
6900,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,heart,2020-09-16 00:56:53,positive,60
6901,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,want,2020-07-17 11:16:15,positive,70
6902,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,want,2020-12-31 21:24:22,positive,70
6903,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,adore,2021-01-13 13:05:46,positive,72
6904,b50871e0-183e-4a1d-884b-f20fb271041b,photo,Cooking,adore,2020-08-12 07:05:16,positive,72
6905,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,scared,2020-06-21 11:45:54,negative,15
6906,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,cherish,2020-08-15 15:52:10,positive,70
6907,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,love,2020-10-13 03:52:43,positive,65
6908,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,super love,2021-05-22 23:01:16,positive,75
6909,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,intrigued,2021-01-27 08:50:58,positive,45
6910,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,like,2021-01-14 03:41:09,positive,50
6911,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,heart,2020-07-16 04:04:38,positive,60
6912,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,heart,2020-12-25 04:20:07,positive,60
6913,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,heart,2020-08-31 19:32:22,positive,60
6914,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,want,2020-10-09 19:06:49,positive,70
6915,5163acf9-9bde-4f09-81e2-d8711e774360,audio,Healthy eating,want,2020-10-05 01:53:33,positive,70
6916,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,disgust,2021-03-30 17:47:26,negative,0
6917,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,dislike,2021-01-21 07:48:00,negative,10
6918,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,dislike,2021-04-02 17:22:31,negative,10
6919,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,interested,2020-08-22 10:44:09,positive,30
6920,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,interested,2020-10-23 04:26:33,positive,30
6921,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,peeking,2020-12-12 13:51:21,neutral,35
6922,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,peeking,2021-02-23 05:46:28,neutral,35
6923,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,cherish,2020-07-28 16:58:56,positive,70
6924,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,cherish,2021-05-16 09:17:23,positive,70
6925,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,hate,2020-12-26 12:54:02,negative,5
6926,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,love,2020-06-22 21:12:58,positive,65
6927,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,love,2021-06-09 03:54:41,positive,65
6928,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,love,2021-05-31 17:20:08,positive,65
6929,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,indifferent,2020-08-31 02:13:31,neutral,20
6930,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,super love,2021-02-10 11:42:24,positive,75
6931,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,intrigued,2020-08-05 16:14:15,positive,45
6932,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,worried,2021-01-30 14:39:26,negative,12
6933,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,worried,2021-01-24 04:15:17,negative,12
6934,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,like,2020-11-10 00:52:45,positive,50
6935,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,like,2020-11-25 02:44:37,positive,50
6936,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,heart,2021-05-18 00:37:49,positive,60
6937,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,heart,2020-09-11 16:26:22,positive,60
6938,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,want,2020-12-21 17:11:41,positive,70
6939,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,want,2020-10-29 13:08:18,positive,70
6940,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,adore,2020-08-27 23:00:30,positive,72
6941,802a8533-3051-4e2c-ad30-7751ece5d514,audio,Food,adore,2021-02-13 07:29:41,positive,72
6942,8f12f846-7528-4516-aa7c-f937d868c904,GIF,Culture,disgust,2021-05-07 12:24:23,negative,0
6943,8f12f846-7528-4516-aa7c-f937d868c904,GIF,Culture,dislike,2021-05-16 03:47:09,negative,10
6944,8f12f846-7528-4516-aa7c-f937d868c904,GIF,Culture,dislike,2020-08-28 19:26:40,negative,10
6945,8f12f846-7528-4516-aa7c-f937d868c904,GIF,Culture,scared,2020-09-26 00:54:20,negative,15
6946,8f12f846-7528-4516-aa7c-f937d868c904,GIF,Culture,scared,2021-05-23 15:35:36,negative,15
6947,8f12f846-7528-4516-aa7c-f937d868c904,GIF,Culture,peeking,2021-02-17 09:51:20,neutral,35
6948,8f12f846-7528-4516-aa7c-f937d868c904,GIF,Culture,peeking,2021-02-10 04:51:44,neutral,35
6949,8f12f846-7528-4516-aa7c-f937d868c904,GIF,Culture,cherish,2020-07-23 12:07:35,positive,70
